id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1374931080533397505,1374931080533397505,1616644089000.0,2021-03-24 22:48:09,-500,,Y en todo el Perú marquemos los trenes de la esperanza 🔝💙 #HernandoPresidente #DeSotoSabe #TodosSomos1,es,"['hernandopresidente', 'desotosabe', 'todossomos1']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,3,22,https://twitter.com/1DianaGonzales/status/1374931080533397505,[],[],0,,False,27,0,4,https://twitter.com/AlejandroCavero/status/1374878612277592065,None,,,,,,,[],,,,
1374868562653896705,1374868562653896705,1616629183000.0,2021-03-24 18:39:43,-500,,Sobre todo eso: Hernando de Soto es un extraordinario ser humano y @AlejandroCavero también. Me alegra saber que es tendencia. Claramente está trabajando muy fuerte.  #AvanzasTú #AvanzasPaís,es,"['avanzastú', 'avanzaspaís']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,3,18,https://twitter.com/1DianaGonzales/status/1374868562653896705,[],[],0,,False,113,3,16,https://twitter.com/AlejandroCavero/status/1374775370952671240,None,,,,,,,[],,,,
1374560963429593092,1374560963429593092,1616555846000.0,2021-03-23 22:17:26,-500,,Nuestro equipo de voluntarios llegó hasta Mollendo y Achoma #Arequipa llevando el mensaje de @HDeSotoPeru  #TodosSomos1 #HernandoPresidente #DeSotoSabe  https://t.co/D1zqZWuzyV,es,"['arequipa', 'todossomos1', 'hernandopresidente', 'desotosabe']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,2,22,https://twitter.com/1DianaGonzales/status/1374560963429593092,[],"['https://pbs.twimg.com/media/ExNr6CCW8AIHCih.jpg', 'https://pbs.twimg.com/media/ExNr6CDWUAE1-UY.jpg']",1,https://pbs.twimg.com/media/ExNr6CCW8AIHCih.jpg,False,50,1,7,,None,,,,,,,[],,,,
1372660939888193543,1372660939888193543,1616102845000.0,2021-03-18 16:27:25,-500,,Hoy nos vemos a las 7 PM para hablar de Políticas Deportivas en el Perú #Deporte #Perú #Arequipa  https://t.co/PlPyklJOY0,es,"['deporte', 'perú', 'arequipa']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,4,16,https://twitter.com/1DianaGonzales/status/1372660939888193543,[],['https://pbs.twimg.com/media/Ewyr2C1WUAQwlzq.jpg'],1,https://pbs.twimg.com/media/Ewyr2C1WUAQwlzq.jpg,False,31,0,5,,None,,,,,,,[],,,,
1371956595563843587,1371956595563843587,1615934916000.0,2021-03-16 17:48:36,-500,,"¿Sabe cómo hacerlo? El único que sí sabe es @HDeSotoPeru : Formalización, unificación del país, pacto social, capital, riqueza en el bolsillo de los peruanos. #DeSotoSabe #HernadoPresidente #AvanzasTú #AvanzasPaís",es,"['desotosabe', 'hernadopresidente', 'avanzastú', 'avanzaspaís']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,2,17,https://twitter.com/1DianaGonzales/status/1371956595563843587,[],[],0,,False,20,0,1,https://twitter.com/julioguzmanperu/status/1371951912447135744,None,,,,,,,[],,,,
1371521962560864265,1371521962560864265,1615831292000.0,2021-03-15 13:01:32,-500,,Entre las propuestas que presento en estas elecciones está  la reactivación del #Turismo desarrollando alternativas como el #TurismoDeportivo  #TodosSomos1 #Arequipa #HernandoPresidente  https://t.co/Q2kkGmAdSN,es,"['turismo', 'turismodeportivo', 'todossomos1', 'arequipa', 'hernandopresidente']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,1,13,https://twitter.com/1DianaGonzales/status/1371521962560864265,['https://diariocorreo.pe/edicion/arequipa/un-oasis-en-medio-del-desierto-arequipeno-noticia/'],[],0,,False,7,0,1,,None,,,,,,,[],,,,
1371490087976984582,1371490087976984582,1615823692000.0,2021-03-15 10:54:52,-500,,¡Seguimos avanzando! Hoy nuestros voluntarios llegaron a Caylloma para seguir llevando el mensaje de @HDeSotoPeru #HernandoPresidente #Arequipa #DianaAlCongreso #DeSotoSabe  https://t.co/IKlNZAfU2I,es,"['hernandopresidente', 'arequipa', 'dianaalcongreso', 'desotosabe']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,1,10,https://twitter.com/1DianaGonzales/status/1371490087976984582,[],['https://pbs.twimg.com/media/EwiC9ksXAAMK0ak.jpg'],1,https://pbs.twimg.com/media/EwiC9ksXAAMK0ak.jpg,False,3,0,0,,None,,,,,,,[],,,,
1371174073204670473,1371174073204670473,1615748348000.0,2021-03-14 13:59:08,-500,,¿Ya revisaron el @diario_viral ? #TodosSomos1 #HernandoPresidente #AvanzaPaís #DianaAlCongreso #Arequipa  https://t.co/3uvtX5dLyQ,es,"['todossomos1', 'hernandopresidente', 'avanzapaís', 'dianaalcongreso', 'arequipa']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,7,13,https://twitter.com/1DianaGonzales/status/1371174073204670473,[],['https://pbs.twimg.com/media/EwdjiMpWQAIQ0H7.jpg'],1,https://pbs.twimg.com/media/EwdjiMpWQAIQ0H7.jpg,False,58,2,17,,None,,,,,,,[],,,,
1370936596346834945,1370936596346834945,1615691729000.0,2021-03-13 22:15:29,-500,,"Estuvimos en Alto Selva Alegre escuchando  las demandas de su población, sus preocupaciones ante la pandemia y la necesidad de titularse y formalizarse para crecer. ¡Esta campaña se trata de escuchar más que prometer!  #Arequipa #TodosSomos1 #HernandoPresidente #DianaAlCongreso  https://t.co/og7l1RRjAs",es,"['arequipa', 'todossomos1', 'hernandopresidente', 'dianaalcongreso']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,6,22,https://twitter.com/1DianaGonzales/status/1370936596346834945,[],"['https://pbs.twimg.com/media/EwaLj9SWUAEakt2.jpg', 'https://pbs.twimg.com/media/EwaLj9SWQAIn7uy.jpg', 'https://pbs.twimg.com/media/EwaLj9YXIAA90AX.jpg', 'https://pbs.twimg.com/media/EwaLj9bWgAUqshR.jpg']",1,https://pbs.twimg.com/media/EwaLj9SWUAEakt2.jpg,False,80,5,9,,None,,,,,,,[],,,,
1369351148621225987,1369351148621225987,1615313729000.0,2021-03-09 13:15:29,-500,,Hoy estaré en “Governace Talks” de @UPCedu hablando de las propuestas de @avanzapaisperu para el #Deporte peruano  https://t.co/e5PDaDBpW8,es,['deporte'],[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,2,13,https://twitter.com/1DianaGonzales/status/1369351148621225987,[],['https://pbs.twimg.com/media/EwDpnD5WgAI5RYo.jpg'],1,https://pbs.twimg.com/media/EwDpnD5WgAI5RYo.jpg,False,9,0,1,,None,,,,,,,[],,,,
1368248598278922241,1368248598278922241,1615050861000.0,2021-03-06 12:14:21,-500,,"Hoy gracias a nuestros #Voluntarios llegamos a Bella Unión - Acarí, llevando el mensaje de @HDeSotoPeru #TodosSomos1 #Arequipa #DianaAlCongreso #HernandoPresidente  https://t.co/SV7doOQx3P",es,"['voluntarios', 'todossomos1', 'arequipa', 'dianaalcongreso', 'hernandopresidente']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,6,12,https://twitter.com/1DianaGonzales/status/1368248598278922241,[],['https://pbs.twimg.com/media/Evz-2DUXEAAzA0u.jpg'],1,https://pbs.twimg.com/media/Evz-2DUXEAAzA0u.jpg,False,105,1,20,,None,,,,,,,[],,,,
1367566821721784322,1367566821721784322,1614888313000.0,2021-03-04 15:05:13,-500,,"Gracias al esfuerzo de arequipeños como Hugo, llegamos con el mensaje de @HDeSotoPeru a Cayarani - Condesuyos #Arequipa #DeSotoSabe #HernandoPresidente  https://t.co/xeT65ZPQxL",es,"['arequipa', 'desotosabe', 'hernandopresidente']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,4,15,https://twitter.com/1DianaGonzales/status/1367566821721784322,[],['https://pbs.twimg.com/media/EvqSuzHXcAQbnot.jpg'],1,https://pbs.twimg.com/media/EvqSuzHXcAQbnot.jpg,False,188,3,30,,None,,,,,,,[],,,,
1366369235606380548,1366369235606380548,1614602786000.0,2021-03-01 07:46:26,-500,,¡Entramos a la parte final de la campaña más fuertes y unidos que nunca! #Arequipa #DeSotoSabe #HernandoPresidente #AvanzaPaís 🚝🚝🚝1️⃣ @HDeSotoPeru @JovenesHDS  https://t.co/cSgVx75DJj,es,"['arequipa', 'desotosabe', 'hernandopresidente', 'avanzapaís']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,1,7,https://twitter.com/1DianaGonzales/status/1366369235606380548,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1366368857380818946/pu/img/YAOoBBHLzdzntDKt.jpg,False,58,1,10,,None,,,,,,,[],,,,
1363108153785782272,1361099400861409281,1613825283000.0,2021-02-20 07:48:03,-500,,"@Andre23133023 @avanzapaisperu @eusebeias @HDeSotoPeru @AldoObandoPeru @RosselliAmuruz @eliana_toreyes @aleskrause @coliv222 @olgajohnsonf El ""debe ser"" no existe. Es o no es. Te invito a revisar la hoja de vida de los candidatos, ahí podrás encontrar formación académica, experiencia laboral, sentencias. Es importante tener una actitud vigilante que nos permita tomar las mejores decisiones para evitar decepciones.",es,[],[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,6,7,https://twitter.com/1DianaGonzales/status/1363108153785782272,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'Andre23133023', 'name': 'El Patriota', 'id': '715326241142910977'}, {'screen_name': 'avanzapaisperu', 'name': 'Avanza País Oficial', 'id': '1337438810779561984'}, {'screen_name': 'eusebeias', 'name': 'eusebeias', 'id': '311214264'}, {'screen_name': 'HDeSotoPeru', 'name': 'Hernando de Soto', 'id': '1240038204'}, {'screen_name': 'AldoObandoPeru', 'name': 'Aldo Obando', 'id': '1398933008'}, {'screen_name': 'RosselliAmuruz', 'name': 'Rosselli Amuruz', 'id': '1335972649143558144'}, {'screen_name': 'aleskrause', 'name': 'Ales Krause', 'id': '376372261'}, {'screen_name': 'coliv222', 'name': 'Carla Olivieri', 'id': '718545330057388034'}, {'screen_name': 'olgajohnsonf', 'name': 'Olga Johnson Feliu', 'id': '249918991'}]",,,,
1361338717907075073,1361338717907075073,1613403417000.0,2021-02-15 10:36:57,-500,,@HDeSotoPeru estuvo en Socabaya #Arequipa dando un mensaje claro de esperanza para la reactivación económica #ElSíSabeComo #HernandoPresidente #TodosSomos1  https://t.co/iHN8xipwB2,es,"['arequipa', 'elsísabecomo', 'hernandopresidente', 'todossomos1']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,1,10,https://twitter.com/1DianaGonzales/status/1361338717907075073,[],"['https://pbs.twimg.com/media/EuRyVrHWgAAXuNx.jpg', 'https://pbs.twimg.com/media/EuRyVrGXMAEnrx3.jpg', 'https://pbs.twimg.com/media/EuRyVrGWYAM0BVg.jpg', 'https://pbs.twimg.com/media/EuRyVrKWQAAKJbB.jpg']",1,https://pbs.twimg.com/media/EuRyVrHWgAAXuNx.jpg,False,58,1,8,,None,,,,,,,[],,,,
1360973479688998913,1360973479688998913,1613316337000.0,2021-02-14 10:25:37,-500,,@HDeSotoPeru ya está en #Arequipa para presentar su Plan de Gobierno #TodosSomos1 #HernandoPresidente  https://t.co/ce6rXOnKLB,es,"['arequipa', 'todossomos1', 'hernandopresidente']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,7,10,https://twitter.com/1DianaGonzales/status/1360973479688998913,[],"['https://pbs.twimg.com/media/EuMmKWJXMAAV5AY.jpg', 'https://pbs.twimg.com/media/EuMmKWIXAAI2sCX.jpg', 'https://pbs.twimg.com/media/EuMmKWJXMAIUOub.jpg']",1,https://pbs.twimg.com/media/EuMmKWJXMAAV5AY.jpg,False,76,1,13,,None,,,,,,,[],,,,
1360928858661388288,1360928858661388288,1613305699000.0,2021-02-14 07:28:19,-500,,Hoy en la Plaza De Armas de #Arequipa @HDeSotoPeru presenta su Plan de Gobierno.  ¡Por un #VerdaderoCambio Sin Experimentos! #LosArequipeñosLoHaremos ! #TodosSomos1  https://t.co/8s0jrjyGEA,es,"['arequipa', 'verdaderocambio', 'losarequipeñosloharemos', 'todossomos1']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,7,7,https://twitter.com/1DianaGonzales/status/1360928858661388288,[],['https://pbs.twimg.com/media/EuL9lJ3XcAEbUOd.jpg'],1,https://pbs.twimg.com/media/EuL9lJ3XcAEbUOd.jpg,False,366,9,57,,None,,,,,,,[],,,,
1360613224421425155,1360613224421425155,1613230446000.0,2021-02-13 10:34:06,-500,,El Plan de Gobierno de @HDeSotoPeru de publicó hoy en los diarios @Diario_EP y @Diario_SF de #Arequipa #TodosSomos1 #HernandoPresidente  https://t.co/sTaOybtkxw,es,"['arequipa', 'todossomos1', 'hernandopresidente']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,6,10,https://twitter.com/1DianaGonzales/status/1360613224421425155,[],['https://pbs.twimg.com/media/EuHeg6yXUAIZ4kb.jpg'],1,https://pbs.twimg.com/media/EuHeg6yXUAIZ4kb.jpg,False,3,1,0,,None,,,,,,,[],,,,
1359852559477932034,1359852559477932034,1613049089000.0,2021-02-11 08:11:29,-500,,Hoy a las 9.30 estaré en @RPPNoticias  #Arequipa #TodosSomos1  https://t.co/2ZNl57Ao2H,es,"['arequipa', 'todossomos1']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,4,8,https://twitter.com/1DianaGonzales/status/1359852559477932034,[],['https://pbs.twimg.com/media/Et8qsNWWgAI-wFU.jpg'],1,https://pbs.twimg.com/media/Et8qsNWWgAI-wFU.jpg,False,10,0,1,,None,,,,,,,[],,,,
1356688316540796929,1356688316540796929,1612294675000.0,2021-02-02 14:37:55,-500,,Hoy a las 8 PM estaré en un Live con el Movimiento @JovenesHDS #TodosSomos1 #HernandoPresidente  https://t.co/ecXtCsfMBP,es,"['todossomos1', 'hernandopresidente']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,2,14,https://twitter.com/1DianaGonzales/status/1356688316540796929,[],['https://pbs.twimg.com/media/EtPs1GSXAAIUpRc.jpg'],1,https://pbs.twimg.com/media/EtPs1GSXAAIUpRc.jpg,False,1,0,0,,None,,,,,,,[],,,,
1356644600962768898,1356644600962768898,1612284252000.0,2021-02-02 11:44:12,-500,,"""El año 2020 marca una experiencia de la niñez drásticamente diferente que estos niños recordarán por el resto de sus vidas, y una experiencia pedagógica distinta en que los maestros han tenido que adaptarse rápidamente"" @BancoMundial  https://t.co/dmntj0S7IY",es,[],[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,2,11,https://twitter.com/1DianaGonzales/status/1356644600962768898,['https://www.bancomundial.org/es/news/immersive-story/2021/01/22/urgent-effective-action-required-to-quell-the-impact-of-covid-19-on-education-worldwide?cid=SHR_SiteTweetable_XX_EXT'],[],0,,False,2,0,0,,None,,,,,,,[],,,,
1353818919149170688,1353818919149170688,1611610557000.0,2021-01-25 16:35:57,-500,,Seguimos avanzando #TodosSomos1 #Arequipa,es,"['todossomos1', 'arequipa']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,1,16,https://twitter.com/1DianaGonzales/status/1353818919149170688,[],[],0,,False,4,2,0,https://twitter.com/Encuestaspe/status/1353731200620273666,None,,,,,,,[],,,,
1352233500989124611,1352233500989124611,1611232564000.0,2021-01-21 07:36:04,-500,,El viernes 22 de enero a las 7 pm @HDeSotoPeru entra a la cancha! Será el primer mitin virtual de la campaña y podrán seguirlo a través de su página oficial en facebook. #TodosSomos1 🇵🇪  https://t.co/s3UrdRRxiu,es,['todossomos1'],[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,4,7,https://twitter.com/1DianaGonzales/status/1352233500989124611,[],['https://pbs.twimg.com/media/EsQZMrJW4AEsBTV.jpg'],1,https://pbs.twimg.com/media/EsQZMrJW4AEsBTV.jpg,False,1,0,0,,None,,,,,,,[],,,,
1351897666171633665,1351897666171633665,1611152495000.0,2021-01-20 09:21:35,-500,,¡Educación de Calidad para generar oportunidades! #COAR,es,['coar'],[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,3,9,https://twitter.com/1DianaGonzales/status/1351897666171633665,[],[],0,,False,3,0,1,https://twitter.com/RuizKarlalorena/status/1351680918872850433,None,,,,,,,[],,,,
1351559393859481605,1351559393859481605,1611071844000.0,2021-01-19 10:57:24,-500,,"Durante años en el Perú se bloqueó la posibilidad de programas complemente virtuales. El COVID-19 nos ha obligado a repensar nuestros modelos educativos, pero aún  existe un vacío legal.   https://t.co/BMDTopsRyV",es,[],[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,2,10,https://twitter.com/1DianaGonzales/status/1351559393859481605,['https://gestion.pe/peru/las-universidades-podrian-funcionar-de-manera-semipresencial-este-ano-adelante-el-minedu-nndc-noticia/'],[],0,,False,1,0,0,,None,,,,,,,[],,,,
1349791437844582400,1349791437844582400,1610650331000.0,2021-01-14 13:52:11,-500,,"Desde el @congresoperu  deseo impulsar políticas públicas que promuevan la formalización y educación de calidad, fomentando la innovación, el emprendimiento y el uso de tecnología para el cierre de brechas; generando así más oportunidades laborales y de desarrollo para todos.",es,[],[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,4,13,https://twitter.com/1DianaGonzales/status/1349791437844582400,[],[],0,,False,3,0,0,,None,,,,,,,[],,,,
1349777339916447747,1349777339916447747,1610646970000.0,2021-01-14 12:56:10,-500,,"Voy con el #1 de @AvanzaPaisOf en  #Arequipa. Agradezco a @hernandodesoto por confiar en mí para este gran reto. Siempre me esforcé por ser la #1 en mis estudios, en el vóley y en el desarrollo de mi carrera. Ahora lucharé para llegar @congresoperu y llevar adelante a mi región",es,['arequipa'],[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,4,12,https://twitter.com/1DianaGonzales/status/1349777339916447747,[],[],0,,False,8,0,1,,None,,,,,,,[],,,,
1349772131459063811,1349772126769852416,1610645728000.0,2021-01-14 12:35:28,-500,,"Sigo preparándome, he culminado una maestría en Gobierno y Gestión Pública en la cual mejoré mis competencias y capacidades para afrontar este gran reto, mi candidatura al @congresoperu por @AvanzaPaisOf  respaldado por un gran intelectual, el economista @HDeSotoPeru #TodosSomos1",es,['todossomos1'],[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,4,12,https://twitter.com/1DianaGonzales/status/1349772131459063811,[],[],0,,False,3,0,0,,None,,,,,,,[],,,,
1349772129554862081,1349772126769852416,1610645727000.0,2021-01-14 12:35:27,-500,,"Cambiaré el paradigma de que por ser joven soy inexperta. Me he preparado día a día como deportista y estudiante. Tuve la oportunidad de acceder a una beca en USA gracias a mis logros deportivos y regresé con un MBA, para trabajar por el desarrollo del país",es,[],[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,4,12,https://twitter.com/1DianaGonzales/status/1349772129554862081,[],[],0,,False,3,1,0,,None,,,,,,,[],,,,
1349772126769852416,1349772126769852416,1610645727000.0,2021-01-14 12:35:27,-500,,Hoy en mi querida #Arequipa se oficializa mi candidatura al @congresoperu. Me comprometo a trabajar por una verdadera representación velando por los intereses de mi región y de todos los peruanos. #TodosSomos1 #LosArequipeñosLoHaremos  https://t.co/2cUQYRbG3M,es,"['arequipa', 'todossomos1', 'losarequipeñosloharemos']",[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,4,12,https://twitter.com/1DianaGonzales/status/1349772126769852416,[],['https://pbs.twimg.com/media/ErtalyAXIAcyGn7.jpg'],1,https://pbs.twimg.com/media/ErtalyAXIAcyGn7.jpg,False,10,3,1,,None,,,,,,,[],,,,
1345103460908335106,1344112221404721152,1609532630000.0,2021-01-01 15:23:50,-500,,@srubiorp Gracias Sebastián! Que este 2021 sea mejor para todos. Un abrazo!,es,[],[],274855926,274855926,1DianaGonzales,Diana Gonzales Delgado,5,15,https://twitter.com/1DianaGonzales/status/1345103460908335106,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'srubiorp', 'name': 'Sebastian Rubio', 'id': '1319153612'}]",,,,
